EnforcerID,PeriodStartTime,PeriodEndTime,ClientIP,ServerIP,ServiceID,LineID,PipeID,VCID,InstanceType,InstanceKey1,InstanceKey2,NetUnitID,ClientDeviceID,ClientDevice.Class,ClientDevice.Vendor,ClientDevice.Model,ClientDeviceOS.Name,ClientDeviceOS.FullVersion,ClientDeviceOS.MajorVersion,TetheringIndication,NextHopAS,DestinationAS,MonitoredServiceGroupID,SessionRAT,IPv6Prefix,IPv6PrefixLength,CongestionState,InTunnelType,InTunnelInfo1,InTunnelInfo2,OutTunnelType,OutTunnelInfo1,OutTunnelInfo2,SubSessionKey,SubscriberID,SourceAS,LiveConnections,NewConnections,PacketsIn,PacketsOut,OctetsIn,OctetsOut,NetworkActivityTimeSec,RetransmittedTcpDataSegmentsIn,TotalTcpDataSegmentsIn,RetransmittedTcpDataSegmentsOut,TotalTcpDataSegmentsOut,RttEstimateExternalAvgMsec,RttEstimateExternalSumMsec,RttEstimateExternaEventsMsec,RttEstimateInternalAvgMsec,RttEstimateInternalSumMsec,RttEstimateInternaEventsMsec,MaxBandwidthKbps,MinBandwidthKbps,VoiPSessionDuration,QosDroppedPacketsIn,QosDroppedPacketsOut,QosDroppedOctetsIn,QosDroppedOctetsOut,UDPPacketsIn,UDPPacketsOut,UDPOctetsIn,UDPOctetsOut,InQoSLatencyAvgMsec,OutQoSLatencyAvgMsec,InNetworkActivityTimeSec,OutNetworkActivityTimeSec,SilentlyDroppedConnections,RejectedConnections,ClosedPassedConnections
SGVE2,2021-12-19T05:55:00+0000,2021-12-19T06:00:00+0000,0::FFFF:xx.xx.xx.xx,-1,GoogleServices,CaseTest,TestDevice1-SP,ALL-TRAFFIC,5,971506948478,419812019969,4127462284,Generic,-1,-1,-1,GENERIC,GENERIC,-1,Un-Tethered,0,0,Web Applications,1004,-1,0,0,No tunnel information,-1,00000000-0,No tunnel information,-1,00000000-0,3,9XXX506XXX,0,0,1,5,0,642,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,1
SGVE2,2021-12-19T05:55:00+0000,2021-12-19T06:00:00+0000,0::FFFF:xx.xx.xx.xx,-1,DNS over TLS,CaseTest,TestDevice2-SP,ALL-TRAFFIC,5,971504746037,419812646401,1,Generic,-1,-1,-1,GENERIC,GENERIC,-1,Tethered,0,0,Network Operation,1000,-1,0,0,No tunnel information,-1,00000000-0,No tunnel information,-1,00000000-0,1,9XXX506XXX,0,1,3,0,88,0,13053,0,0,0,7,83,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,3
SGVE2,2021-12-19T05:55:00+0000,2021-12-19T06:00:00+0000,0::FFFF:xx.xx.xx.xx,-1,GoogleServices,CaseTest,TestDevice2-SP,ALL-TRAFFIC,5,971504746037,419812646401,1,Generic,-1,-1,-1,GENERIC,GENERIC,-1,Tethered,0,0,Web Applications,1000,-1,0,0,No tunnel information,-1,00000000-0,No tunnel information,-1,00000000-0,1,9XXX506XXX,0,5,9,0,61,0,13794,0,0,0,0,89,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,6
SGVE2,2021-12-19T05:55:00+0000,2021-12-19T06:00:00+0000,0::FFFF:xx.xx.xx.xx,-1,YouTube Browsing,CaseTest,TestDevice1-SP,YT-QOS,5,971506948478,419812019969,4127462284,Generic,-1,-1,-1,GENERIC,GENERIC,-1,Tethered,0,0,Web Applications,1004,-1,0,0,No tunnel information,-1,00000000-0,No tunnel information,-1,00000000-0,3,9XXX506XXX,0,6,6,286,139,132409,41199,0,7,305,2,139,3,7,2,22,44,2,36,1,0,19,0,5787,0,0,0,0,0,0,0,75,75,0,0,6
SGVE2,2021-12-19T05:55:00+0000,2021-12-19T06:00:00+0000,0::FFFF:xx.xx.xx.xx,-1,YouTube,CaseTest,TestDevice1-SP,YT-QOS,5,971506948478,419812019969,4127462284,Generic,-1,-1,-1,GENERIC,GENERIC,-1,Tethered,0,0,Streaming Applications,1004,-1,0,0,No tunnel information,-1,00000000-0,No tunnel information,-1,00000000-0,3,9XXX506XXX,0,15,25,11404,9056,14562262,810973,0,120,446,0,45,2,14,5,16,84,5,1234,67,0,3891,0,4976270,0,0,0,0,0,0,0,165,165,0,0,20
SGVE2,2021-12-19T05:55:00+0000,2021-12-19T06:00:00+0000,0::FFFF:xx.xx.xx.xx,-1,Other UDP,CaseTest,TestDevice1-SP,ALL-TRAFFIC,5,971506948478,419812019969,4127462284,Generic,-1,-1,-1,GENERIC,GENERIC,-1,Tethered,0,0,Unclassified,1004,-1,0,0,No tunnel information,-1,00000000-0,No tunnel information,-1,00000000-0,3,9XXX506XXX,0,2,1,54,0,20671,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,3
SGVE2,2021-12-19T05:55:00+0000,2021-12-19T06:00:00+0000,0::FFFF:xx.xx.xx.xx,-1,UDP Port 443,CaseTest,TestDevice1-SP,ALL-TRAFFIC,5,971506948478,419812019969,4127462284,Generic,-1,-1,-1,GENERIC,GENERIC,-1,Tethered,0,0,Other,1004,-1,0,0,No tunnel information,-1,00000000-0,No tunnel information,-1,00000000-0,3,9XXX506XXX,0,1,3,95,0,68589,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,3
SGVE2,2021-12-19T05:55:00+0000,2021-12-19T06:00:00+0000,0::FFFF:xx.xx.xx.xx,-1,Quic Obfuscated,CaseTest,TestDevice1-SP,YT-QOS,5,971506948478,419812019969,4127462284,Generic,-1,-1,-1,GENERIC,GENERIC,-1,Tethered,0,0,Web Applications,1004,-1,0,0,No tunnel information,-1,00000000-0,No tunnel information,-1,00000000-0,3,9XXX506XXX,0,4,13,717,291,614375,41022,0,0,0,0,0,0,0,0,0,0,0,106,0,0,782,0,939211,0,0,0,0,0,0,0,105,45,0,0,11
SGVE2,2021-12-19T05:55:00+0000,2021-12-19T06:00:00+0000,0::FFFF:xx.xx.xx.xx,-1,Google Search,CaseTest,TestDevice1-SP,ALL-TRAFFIC,5,971506948478,419812019969,4127462284,Generic,-1,-1,-1,GENERIC,GENERIC,-1,Tethered,0,0,Web Applications,1004,-1,0,0,No tunnel information,-1,00000000-0,No tunnel information,-1,00000000-0,3,9XXX506XXX,0,1,1,18,0,7504,0,0,0,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,1
SGVE2,2021-12-19T05:55:00+0000,2021-12-19T06:00:00+0000,0::FFFF:xx.xx.xx.xx,-1,GoogleServices,CaseTest,TestDevice1-SP,ALL-TRAFFIC,5,971506948478,419812019969,4127462284,Generic,-1,-1,-1,GENERIC,GENERIC,-1,Tethered,0,0,Web Applications,1004,-1,0,0,No tunnel information,-1,00000000-0,No tunnel information,-1,00000000-0,3,9XXX506XXX,0,2,2,19,6,8340,1094,0,0,19,0,6,3,3,1,20,20,1,2,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,0,2
SGVE2,2021-12-19T05:55:00+0000,2021-12-19T06:00:00+0000,0::FFFF:xx.xx.xx.xx,-1,YouTube,CaseTest,TestDevice1-SP,YT-QOS,5,971506948478,419812019969,4127462284,Generic,-1,-1,-1,GENERIC,GENERIC,-1,Un-Tethered,0,0,Streaming Applications,1004,-1,0,0,No tunnel information,-1,00000000-0,No tunnel information,-1,00000000-0,3,9XXX506XXX,0,3,13,15761,0,20180296,0,0,0,0,0,0,0,0,0,0,0,0,1282,792,0,4330,0,5586332,0,0,0,0,0,0,0,135,0,0,0,11
SGVE2,2021-12-19T05:55:00+0000,2021-12-19T06:00:00+0000,0::FFFF:xx.xx.xx.xx,-1,Generic CDN,CaseTest,TestDevice2-SP,ALL-TRAFFIC,5,971504746037,419812646401,1,Generic,-1,-1,-1,GENERIC,GENERIC,-1,Tethered,0,0,Web Applications,1000,-1,0,0,No tunnel information,-1,00000000-0,No tunnel information,-1,00000000-0,1,9XXX506XXX,0,0,2,0,16,0,2251,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,2
SGVE2,2021-12-19T05:55:00+0000,2021-12-19T06:00:00+0000,0::FFFF:xx.xx.xx.xx,-1,HTTPS,CaseTest,TestDevice2-SP,ALL-TRAFFIC,5,971504746037,419812646401,1,Generic,-1,-1,-1,GENERIC,GENERIC,-1,Tethered,0,0,Web Applications,1000,-1,0,0,No tunnel information,-1,00000000-0,No tunnel information,-1,00000000-0,1,9XXX506XXX,0,0,3,0,4,0,368,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,4
SGVE2,2021-12-19T05:55:00+0000,2021-12-19T06:00:00+0000,0::FFFF:xx.xx.xx.xx,-1,Quic Obfuscated,CaseTest,TestDevice2-SP,YT,5,971504746037,419812646401,1,Generic,-1,-1,-1,GENERIC,GENERIC,-1,Tethered,0,0,Web Applications,1000,-1,0,0,No tunnel information,-1,00000000-0,No tunnel information,-1,00000000-0,1,9XXX506XXX,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
